"sha256","bytes","relative_path"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\portal_upload_preview\Figure_3.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","04_submission\package_genome_medicine_gateC8S_2026-08-21\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","phase17_v7\gateC8B\20260821_editorial_literature_preflight\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","phase17_v7\gateC8BR\20260825_release_portability_preflight\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","phase17_v7\gateC8BRP\20260825_journal_facing_prefreeze\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A3D8CFB15736ADE417F53C848A16299EC218054A819CA880DE0C459D773A5EA","55135","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\figures\Figure3_gse174188_bconv_transcription.pdf"
"0A7671A4AC1EE28A6FC86BB32B48ECF9533088E700CD619E3AE4951DF499C4D0","2983","_phase17_review_pack\20260806_120548\payload\01_manuscript\proposal_latex_source\ref.bib"
"0A7671A4AC1EE28A6FC86BB32B48ECF9533088E700CD619E3AE4951DF499C4D0","2983","01_manuscript\proposal_latex_source\ref.bib"
"0AA479142BF139F01E21235039F85B06B03E6B59E0E2D0CD291500F142F1F50D","9059","04_submission\journal_submission\reproducibility\phase17_round6_02_build_overlap_depletion_figure.py"
"0AA479142BF139F01E21235039F85B06B03E6B59E0E2D0CD291500F142F1F50D","9059","audit_tools\phase17_round6_02_build_overlap_depletion_figure.py"
"0AE2324D3B87FFD6B4B4922C1E525F865100A58144FF76DAB9E80A25BF820227","14585","_phase17_review_pack\20260806_120548\payload\00_project_management\audit_2026-06-23\workspace_audit_report.md"
"0AE2324D3B87FFD6B4B4922C1E525F865100A58144FF76DAB9E80A25BF820227","14585","00_project_management\audit_2026-06-23\workspace_audit_report.md"
"0B1C93AB74ACDDAA1BED76C37495958ABD4A5587D436D5E1B9B31163AC065139","247046","04_submission\.docx_render_qa\Supplementary_Information\contact_input\final-page-10.png"
"0B1C93AB74ACDDAA1BED76C37495958ABD4A5587D436D5E1B9B31163AC065139","247046","04_submission\.docx_render_qa\Supplementary_Information\page-10.png"
"0B6D899A1E39F2B45A9C03197B44C14A7FE08930F9009C280DDD7E0F46320A87","382920","04_submission\.docx_render_qa\Manuscript\contact_input\final-page-15.png"
"0B6D899A1E39F2B45A9C03197B44C14A7FE08930F9009C280DDD7E0F46320A87","382920","04_submission\.docx_render_qa\Manuscript\page-15.png"
"0B98E86417832854FF71BCDF37E7E9FF554A31D670FD04CB732B51DCE946670D","23161","_phase17_review_pack\20260806_120548\payload\03_results\regulatory_evidence\tables\GCST005831_bcell_colocalisation_all_priors.csv"
"0B98E86417832854FF71BCDF37E7E9FF554A31D670FD04CB732B51DCE946670D","23161","03_results\regulatory_evidence\tables\GCST005831_bcell_colocalisation_all_priors.csv"
"0BF2CF86F7E2AF3BFB81FE280E32565053B1ED02C0C35019F96B62CD74C39D0D","45215","_phase17_review_pack\20260806_120548\payload\01_manuscript\manuscript_v6_genome_medicine_submission_source.md"
"0BF2CF86F7E2AF3BFB81FE280E32565053B1ED02C0C35019F96B62CD74C39D0D","45215","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\main_text\manuscript_v6_genome_medicine_submission_source.md"
"0BF2CF86F7E2AF3BFB81FE280E32565053B1ED02C0C35019F96B62CD74C39D0D","45215","01_manuscript\manuscript_v6_genome_medicine_submission_source.md"
"0BF2CF86F7E2AF3BFB81FE280E32565053B1ED02C0C35019F96B62CD74C39D0D","45215","04_submission\package_genome_medicine_2026-07-31\main_text\manuscript_v6_genome_medicine_submission_source.md"
"0C214CB0A206BC3AF40C0AFC78C24C75FAA702A9A6049FFA6829B8D2BD277BA6","213","04_submission\journal_submission_im\internal_qc\supplement_a11y.json"
"0C214CB0A206BC3AF40C0AFC78C24C75FAA702A9A6049FFA6829B8D2BD277BA6","213","04_submission\journal_submission\internal_qc\supplement_a11y.json"
"0C47824555D8851AAEDBF40EFF0F7694CEB4C39929591615302AA84FFF452BBC","1975","audit_tools\6013RP_phase17_preflight_toolkit_2026-08-06\run_inspect_6013RP_h5ad_deep.ps1"
"0C47824555D8851AAEDBF40EFF0F7694CEB4C39929591615302AA84FFF452BBC","1975","audit_tools\run_inspect_6013RP_h5ad_deep.ps1"
"0C62F46625C01BE4949453D7AE7BBCDBA7464C61B8FDB6C7DDCF6C14842543E2","4917","04_submission\package_genome_medicine_gateC8R_2026-08-20\internal_qc\GATE_C8R_FINAL_AUDIT.json"
"0C62F46625C01BE4949453D7AE7BBCDBA7464C61B8FDB6C7DDCF6C14842543E2","4917","phase17_v7\gateC8R\20260820_pre_submission_repair\07_GATE_C8R_FINAL_AUDIT.json"
"0C76B1EEFB515F9F07C430292C8E957BD690EEEA7724DE3AD4CA852DFB07BAE0","3738","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\internal_qc\GATE_C8B_FINAL_AUDIT.json"
"0C76B1EEFB515F9F07C430292C8E957BD690EEEA7724DE3AD4CA852DFB07BAE0","3738","phase17_v7\gateC8B\20260821_editorial_literature_preflight\05_GATE_C8B_FINAL_AUDIT.json"
"0CC02FC6A0A38B735E5C6B578C4097BCDC10FA1A3DAC748ACC57A9A7B22DC2D3","1119","_phase17_review_pack\20260806_120548\payload\01_manuscript\figure7_onek1k_reference_context_legend_draft.md"
"0CC02FC6A0A38B735E5C6B578C4097BCDC10FA1A3DAC748ACC57A9A7B22DC2D3","1119","01_manuscript\figure7_onek1k_reference_context_legend_draft.md"
"0CC02FC6A0A38B735E5C6B578C4097BCDC10FA1A3DAC748ACC57A9A7B22DC2D3","1119","04_submission\package_genome_medicine_2026-07-22\main_text\figure_legends\figure7_onek1k_reference_context_legend_draft.md"
"0CE963248458A8A614825C30885F2131FDB39B1C9B015F3EE74AC9ECAA755293","357317","04_submission\.docx_render_qa\Manuscript\contact_input\final-page-11.png"
"0CE963248458A8A614825C30885F2131FDB39B1C9B015F3EE74AC9ECAA755293","357317","04_submission\.docx_render_qa\Manuscript\page-11.png"
"0D238DC9F0E8D548D654A2C62990D589A0B430A09C1DB6647BCCB66924D78B74","591268","04_submission\journal_submission\figures_supplementary\Supplementary_Figure_S9_identity_boundary_and_propagation.png"
"0D238DC9F0E8D548D654A2C62990D589A0B430A09C1DB6647BCCB66924D78B74","591268","phase17_v7\round6_q1_robustness\20260827_r1_hold_integration\figures\Supplementary_Figure_S9_identity_boundary_and_propagation.png"
"0D3F34C464F9A90C9587934AD277F4B62AC78F54FA63966440995D0D96B0B01F","13621","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\bundle_manifest.csv"
"0D3F34C464F9A90C9587934AD277F4B62AC78F54FA63966440995D0D96B0B01F","13621","04_submission\package_genome_medicine_2026-07-31\bundle_manifest.csv"
"0DE990B15623288601A51E74E1BEFD65BCEEF6AAB7E5362A0C88ED77003D6551","1843","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\internal_qc\phase7_regulatory_evidence_qc_2026-07-27.md"
"0DE990B15623288601A51E74E1BEFD65BCEEF6AAB7E5362A0C88ED77003D6551","1843","04_submission\package_genome_medicine_2026-07-31\internal_qc\phase7_regulatory_evidence_qc_2026-07-27.md"
"0DE990B15623288601A51E74E1BEFD65BCEEF6AAB7E5362A0C88ED77003D6551","1843","04_submission\phase7_regulatory_evidence_qc_2026-07-27.md"
"0EEE8B84B43C4F75092364FBDA520E354310F1AAC6A642F3BCF58BD0C9E0265C","6886","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\48_verify_final_submission_package.py"
"0EEE8B84B43C4F75092364FBDA520E354310F1AAC6A642F3BCF58BD0C9E0265C","6886","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\48_verify_final_submission_package.py"
"0EEE8B84B43C4F75092364FBDA520E354310F1AAC6A642F3BCF58BD0C9E0265C","6886","02_analysis\scripts\48_verify_final_submission_package.py"
"0EEE8B84B43C4F75092364FBDA520E354310F1AAC6A642F3BCF58BD0C9E0265C","6886","04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\48_verify_final_submission_package.py"
"0F1E263520ED2715CAAF690738920AE5FAE43B14B8AA1DB4AD6B8F8240B694A7","1383","_phase17_review_pack\20260806_120548\payload\01_manuscript\supplementary_figure_s4_compositional_sensitivity_legend_draft.md"
"0F1E263520ED2715CAAF690738920AE5FAE43B14B8AA1DB4AD6B8F8240B694A7","1383","01_manuscript\supplementary_figure_s4_compositional_sensitivity_legend_draft.md"
"0F832CA4D7C72D072E4E6FD4ACC3E1C5F713479741DD8F82DFA23F6AD37ED0A8","3286526","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\wps_render_supplement\Additional_file_1_Supplementary_Information_GateC8BR_WPS.pdf"
"0F832CA4D7C72D072E4E6FD4ACC3E1C5F713479741DD8F82DFA23F6AD37ED0A8","3286526","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\review_copies\Additional_file_1_Supplementary_Information_GateC8BR_WPS.pdf"
"0FB942B1BAB109D8C2866D9479C621026D06527A5D7AB63DD534F7E00F2D6EFF","286671","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\wps_render_main\final-page-04.png"
"0FB942B1BAB109D8C2866D9479C621026D06527A5D7AB63DD534F7E00F2D6EFF","286671","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_main\final-page-04.png"
"0FB942B1BAB109D8C2866D9479C621026D06527A5D7AB63DD534F7E00F2D6EFF","286671","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_main\final-page-04.png"
"0FE766D29B1EF3B5E3462C4C2DA56D3514D147FDA72DD80D8D51CCF89875E070","1210","audit_tools\6013RP_phase17_preflight_toolkit_2026-08-06\run_build_6013RP_phase17_review_pack.ps1"
"0FE766D29B1EF3B5E3462C4C2DA56D3514D147FDA72DD80D8D51CCF89875E070","1210","audit_tools\run_build_6013RP_phase17_review_pack.ps1"
"0FE8C8F00A51EF43DC2856061006124486820B4678520A41A997558381B2298E","2198","04_submission\journal_submission_im\submission_docs\PORTAL_UPLOAD_OPTIONAL.csv"
"0FE8C8F00A51EF43DC2856061006124486820B4678520A41A997558381B2298E","2198","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\submission_docs\PORTAL_UPLOAD_OPTIONAL.csv"
"10306EE0F2B5E4D1EEA5D3C507EE30BB5A83B08EA97AC157E8B6E0361BF73F43","66","_phase17_review_pack\20260806_120548\payload\03_results\figure1_dataset_overview\tables\source_donor_counts_by_disease.csv"
"10306EE0F2B5E4D1EEA5D3C507EE30BB5A83B08EA97AC157E8B6E0361BF73F43","66","03_results\figure1_dataset_overview\tables\source_donor_counts_by_disease.csv"
"108FF0C89BE97A07D5855E6C8E7FEB54CB5608C49B85CE82EC131EA248CB1AD2","3731","04_submission\final_formatting_todo_by_journal_type_v1.md"
"108FF0C89BE97A07D5855E6C8E7FEB54CB5608C49B85CE82EC131EA248CB1AD2","3731","04_submission\package_genome_medicine_2026-07-22\submission_docs\final_formatting_todo_by_journal_type_v1.md"
"108FF0C89BE97A07D5855E6C8E7FEB54CB5608C49B85CE82EC131EA248CB1AD2","3731","04_submission\package_working\submission_docs\final_formatting_todo_by_journal_type_v1.md"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","_phase17_review_pack\20260806_120548\payload\03_results\supplement_qc_flagged_cluster\figures\supplement_qc_flagged_cluster.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\figures_supplementary\Supplementary_Figure_S1_flagged_cluster_qc.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\figures_supplementary\Supplementary_Figure_S1_flagged_cluster_qc.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","03_results\supplement_qc_flagged_cluster\figures\supplement_qc_flagged_cluster.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","04_submission\_build_advisor_report_2026-07-31\assets\supplement1_full.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","04_submission\advisor_report_2026-07-31\selected_results\figures_supplementary\Supplementary_Figure_S1_flagged_cluster_qc.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","04_submission\package_genome_medicine_2026-07-27\figures_supplementary\Supplementary_Figure_S1_flagged_cluster_qc.png"
"1168EDA9B4EC302BC2BAF2E528D33F6EB8D8A40ECEF766C97F9C11336C48D12C","664968","04_submission\package_genome_medicine_2026-07-31\figures_supplementary\Supplementary_Figure_S1_flagged_cluster_qc.png"
"11D4B9101E3CC819B7555D30498BF7BAD1C32F78BEB5FC41C0C69AF335DEE292","6868","_phase17_review_pack\20260806_120548\payload\00_project_management\phase2_targets_2026-06-24.md"
"11D4B9101E3CC819B7555D30498BF7BAD1C32F78BEB5FC41C0C69AF335DEE292","6868","00_project_management\phase2_targets_2026-06-24.md"
"1260D06C38D163A82C4A092780A92DF2246F628C513566A08E6E808605A0CB91","501635","04_submission\package_genome_medicine_gateC8_2026-08-20\figures\Figure5_regulatory_evidence.png"
"1260D06C38D163A82C4A092780A92DF2246F628C513566A08E6E808605A0CB91","501635","phase17_v7\gateC7\20260820_manuscript_figure_integration\figures\Figure5_regulatory_evidence.png"
"1287B7DCDD29B163B1F67A9DBC2F74AAFE30CD60EE41E5962A2B758A82A9A028","5587","_phase17_review_pack\20260806_120548\payload\04_submission\journal_target_decision_matrix_v1.md"
"1287B7DCDD29B163B1F67A9DBC2F74AAFE30CD60EE41E5962A2B758A82A9A028","5587","04_submission\journal_target_decision_matrix_v1.md"
"1287B7DCDD29B163B1F67A9DBC2F74AAFE30CD60EE41E5962A2B758A82A9A028","5587","04_submission\package_genome_medicine_2026-07-22\submission_docs\journal_target_decision_matrix_v1.md"
"1287B7DCDD29B163B1F67A9DBC2F74AAFE30CD60EE41E5962A2B758A82A9A028","5587","04_submission\package_working\submission_docs\journal_target_decision_matrix_v1.md"
"12FA27D2EC5D610ED176DAA97E4C8D2EFE0C4CE18F6DEA93F95F77FB30B7427F","3011","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\01_inspect_h5ad.py"
"12FA27D2EC5D610ED176DAA97E4C8D2EFE0C4CE18F6DEA93F95F77FB30B7427F","3011","02_analysis\scripts\01_inspect_h5ad.py"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\journal_submission_im\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\journal_submission\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","04_submission\package_genome_medicine_gateC8S_2026-08-21\additional_files\source_data\Supplementary_Figure_S3_source_data.csv"
"133E973C2753F4946A24739C049308152299A915A3FC6754B30AD0521F979C96","4375","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\supplementary_source_data\Supplementary_Figure_S3_source_data.csv"
"13A350C7CE764C89A088B7F836D646E758A8223ADEE2E7BAEAA9105888E72A43","2888","_phase17_review_pack\20260806_120548\payload\00_project_management\phase14_targets_2026-07-09.md"
"13A350C7CE764C89A088B7F836D646E758A8223ADEE2E7BAEAA9105888E72A43","2888","00_project_management\phase14_targets_2026-07-09.md"
"13A350C7CE764C89A088B7F836D646E758A8223ADEE2E7BAEAA9105888E72A43","2888","04_submission\package_genome_medicine_2026-07-22\internal_qc\phase14_targets_2026-07-09.md"
"13A350C7CE764C89A088B7F836D646E758A8223ADEE2E7BAEAA9105888E72A43","2888","04_submission\package_working\internal_qc\phase14_targets_2026-07-09.md"
"13D3192A93A62388BF06DE340D6E609E3DB696FD5E9B0D882215E7B614CB1D23","356541","04_submission\.docx_render_qa\Manuscript\contact_input\final-page-28.png"
"13D3192A93A62388BF06DE340D6E609E3DB696FD5E9B0D882215E7B614CB1D23","356541","04_submission\.docx_render_qa\Manuscript\page-28.png"
"14165649AF5A1FAD039E99F9B5575AB852B89C282490762C33099586595E582A","127749","04_submission\package_genome_medicine_gateC8R_2026-08-20\internal_qc\wps_render_supplement\Additional_file_1_Supplementary_Information_GateC8R_WPS.pdf"
"14165649AF5A1FAD039E99F9B5575AB852B89C282490762C33099586595E582A","127749","04_submission\package_genome_medicine_gateC8R_2026-08-20\review_copies\Additional_file_1_Supplementary_Information_GateC8R_WPS.pdf"
"1487E256E61077D3823210023923407C715D6D62EC9AF1F95B603722E207E2E6","308135","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_main\final-page-02.png"
"1487E256E61077D3823210023923407C715D6D62EC9AF1F95B603722E207E2E6","308135","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_main\final-page-02.png"
"150047C3725FDA299F046C4E98002A4A3556AD2CD4E9B2FFBD3D204572D7548A","86409","_phase17_review_pack\20260806_120548\payload\Data\SRA：PRJNA1301449\NIHMS2123360-supplement-Data_file_S1.xlsx"
"150047C3725FDA299F046C4E98002A4A3556AD2CD4E9B2FFBD3D204572D7548A","86409","Data\SRA：PRJNA1301449\NIHMS2123360-supplement-Data_file_S1.xlsx"
"1527BAAA2D802294D417D6A11D0141394E1D7D6237E58BCC24DBAD943F4B2F08","285","_phase17_review_pack\20260806_120548\payload\00_project_management\cleanup_actions_permanent_2026-06-22.csv"
"1527BAAA2D802294D417D6A11D0141394E1D7D6237E58BCC24DBAD943F4B2F08","285","00_project_management\cleanup_actions_permanent_2026-06-22.csv"
"156453CEC3EBD2353CF981DBF20EAAFF8603813D5A6D843661DE4DC4515C3E55","5063","_phase17_review_pack\20260806_120548\payload\01_manuscript\results_draft_phase2.md"
"156453CEC3EBD2353CF981DBF20EAAFF8603813D5A6D843661DE4DC4515C3E55","5063","01_manuscript\results_draft_phase2.md"
